,bigram,PMI
6538,"('to', 'come')",4.072916963901104
6539,"('and', 'hold')",4.070984998375177
6540,"('or', 'any')",4.069296648222409
6541,"('or', 'provision')",4.069296648222409
6542,"('but', 'now')",4.062510453271669
6543,"('in', 'fact')",4.060579431121299
6544,"('has', 'said')",4.056696611442774
6545,"('slavery', 'question')",4.056696611442774
6546,"('slavery', 'restriction')",4.056696611442774
6547,"('slavery', 'within')",4.056696611442774
6548,"('bill', 'was')",4.054659459577483
6549,"('We', 'have')",4.054189755832201
6550,"('one', 'great')",4.053250806862584
6551,"('I', 'take')",4.051999824741376
6552,"('did', 'say')",4.050437620971094
6553,"('line', 'should')",4.050437620971094
6554,"('him', 'only')",4.044205667259579
6555,"('power', 'to')",4.043169620507053
6556,"('argument', 'into')",4.042962500408947
6557,"('be', 'precisely')",4.042962500408947
6558,"('territory', 'shall')",4.042962500408947
6559,"('in', 'every')",4.041720403869986
6560,"('in', 'Maine')",4.0417204038699825
6561,"('in', 'many')",4.0417204038699825
6562,"('in', 'turn')",4.0417204038699825
6563,"('who', 'go')",4.037690959735569
6564,"('who', 'will')",4.037690959735569
6565,"('enables', 'the')",4.037381468145648
6566,"('1850.Preceding', 'the')",4.037381468145647
6567,"('ALL', 'the')",4.037381468145647
6568,"('AT', 'the')",4.037381468145647
6569,"('Both', 'the')",4.037381468145647
6570,"('East', 'the')",4.037381468145647
6571,"('INTO', 'the')",4.037381468145647
6572,"('Like', 'the')",4.037381468145647
6573,"('Of', 'the')",4.037381468145647
6574,"('Repeal', 'the')",4.037381468145647
6575,"('Take', 'the')",4.037381468145647
6576,"('WITH', 'the')",4.037381468145647
6577,"('accepted', 'the')",4.037381468145647
6578,"('accompany', 'the')",4.037381468145647
6579,"('apply', 'the')",4.037381468145647
6580,"('appreciate', 'the')",4.037381468145647
6581,"('ascertaining', 'the')",4.037381468145647
6582,"('assail', 'the')",4.037381468145647
6583,"('augments', 'the')",4.037381468145647
6584,"('await', 'the')",4.037381468145647
6585,"('calling', 'the')",4.037381468145647
6586,"('cede', 'the')",4.037381468145647
6587,"('condemn', 'the')",4.037381468145647
6588,"('constitute', 'the')",4.037381468145647
6589,"('constitutes', 'the')",4.037381468145647
6590,"('declare', 'the')",4.037381468145647
6591,"('demonstrates', 'the')",4.037381468145647
6592,"('deprive', 'the')",4.037381468145647
6593,"('destroying', 'the')",4.037381468145647
6594,"('discarding', 'the')",4.037381468145647
6595,"('disturbing', 'the')",4.037381468145647
6596,"('endorsed', 'the')",4.037381468145647
6597,"('endorsing', 'the')",4.037381468145647
6598,"('enlarging', 'the')",4.037381468145647
6599,"('exhibited', 'the')",4.037381468145647
6600,"('expect', 'the')",4.037381468145647
6601,"('forbids', 'the')",4.037381468145647
6602,"('fought', 'the')",4.037381468145647
6603,"('grabbed', 'the')",4.037381468145647
6604,"('included', 'the')",4.037381468145647
6605,"('increases', 'the')",4.037381468145647
6606,"('inform', 'the')",4.037381468145647
6607,"('joined', 'the')",4.037381468145647
6608,"('menace', 'the')",4.037381468145647
6609,"('nearest', 'the')",4.037381468145647
6610,"('notwithstanding', 'the')",4.037381468145647
6611,"('opposing', 'the')",4.037381468145647
6612,"('organizing', 'the')",4.037381468145647
6613,"('perpetuate', 'the')",4.037381468145647
6614,"('press', 'the')",4.037381468145647
6615,"('prohibits', 'the')",4.037381468145647
6616,"('ratified', 'the')",4.037381468145647
6617,"('re-adopt', 'the')",4.037381468145647
6618,"('re-open', 'the')",4.037381468145647
6619,"('reinstate', 'the')",4.037381468145647
6620,"('removing', 'the')",4.037381468145647
6621,"('required', 'the')",4.037381468145647
6622,"('requiring', 'the')",4.037381468145647
6623,"('resembling', 'the')",4.037381468145647
6624,"('restoring', 'the')",4.037381468145647
6625,"('reviving', 'the')",4.037381468145647
6626,"('seizes', 'the')",4.037381468145647
6627,"('sever', 'the')",4.037381468145647
6628,"('submit', 'the')",4.037381468145647
6629,"('suppose', 'the')",4.037381468145647
6630,"('swell', 'the')",4.037381468145647
6631,"('test', 'the')",4.037381468145647
6632,"('the', '6th')",4.037381468145647
6633,"('the', 'Articles')",4.037381468145647
6634,"('the', 'British')",4.037381468145647
6635,"('the', 'COUNTENANCE')",4.037381468145647
6636,"('the', 'Compromises')",4.037381468145647
6637,"('the', 'Constitution')",4.037381468145647
6638,"('the', 'DOUBLE')",4.037381468145647
6639,"('the', 'District')",4.037381468145647
6640,"('the', 'EQUAL')",4.037381468145647
6641,"('the', 'EXPRESS')",4.037381468145647
6642,"('the', 'French')",4.037381468145647
6643,"('the', 'Gentiles')",4.037381468145647
6644,"('the', 'H.')",4.037381468145647
6645,"('the', 'Missourians')",4.037381468145647
6646,"('the', 'Nation')",4.037381468145647
6647,"('the', 'North-Western')",4.037381468145647
6648,"('the', 'Northern')",4.037381468145647
6649,"('the', 'OLD')",4.037381468145647
6650,"('the', 'Pacific')",4.037381468145647
6651,"('the', 'People')",4.037381468145647
6652,"('the', 'Presidential')",4.037381468145647
6653,"('the', 'REVOLUTION')",4.037381468145647
6654,"('the', 'Resolutions')",4.037381468145647
6655,"('the', 'Revolution')",4.037381468145647
6656,"('the', 'ablest')",4.037381468145647
6657,"('the', 'abolitionist')",4.037381468145647
6658,"('the', 'absurdity')",4.037381468145647
6659,"('the', 'abundance')",4.037381468145647
6660,"('the', 'accompanying')",4.037381468145647
6661,"('the', 'adjoining')",4.037381468145647
6662,"('the', 'advocates')",4.037381468145647
6663,"('the', 'aggregate')",4.037381468145647
6664,"('the', 'apprehension')",4.037381468145647
6665,"('the', 'area')",4.037381468145647
6666,"('the', 'arrival')",4.037381468145647
6667,"('the', 'average')",4.037381468145647
6668,"('the', 'ballot-box')",4.037381468145647
6669,"('the', 'ban')",4.037381468145647
6670,"('the', 'battle-field')",4.037381468145647
6671,"('the', 'blessings')",4.037381468145647
6672,"('the', 'body')",4.037381468145647
6673,"('the', 'bosoms')",4.037381468145647
6674,"('the', 'capitol')",4.037381468145647
6675,"('the', 'ceremony')",4.037381468145647
6676,"('the', 'cession')",4.037381468145647
6677,"('the', 'coast')",4.037381468145647
6678,"('the', 'colonies')",4.037381468145647
6679,"('the', 'color')",4.037381468145647
6680,"('the', 'confederacy')",4.037381468145647
6681,"('the', 'contest')",4.037381468145647
6682,"('the', 'contested')",4.037381468145647
6683,"('the', 'continent')",4.037381468145647
6684,"('the', 'cranberry')",4.037381468145647
6685,"('the', 'cutting')",4.037381468145647
6686,"('the', 'deed')",4.037381468145647
6687,"('the', 'descendants')",4.037381468145647
6688,"('the', 'direction')",4.037381468145647
6689,"('the', 'disadvantage')",4.037381468145647
6690,"('the', 'disposition')",4.037381468145647
6691,"('the', 'distinction')",4.037381468145647
6692,"('the', 'double')",4.037381468145647
6693,"('the', 'dust')",4.037381468145647
6694,"('the', 'duty')",4.037381468145647
6695,"('the', 'ears')",4.037381468145647
6696,"('the', 'enslaving')",4.037381468145647
6697,"('the', 'evidences')",4.037381468145647
6698,"('the', 'fall')",4.037381468145647
6699,"('the', 'famed')",4.037381468145647
6700,"('the', 'far-famed')",4.037381468145647
6701,"('the', 'fate')",4.037381468145647
6702,"('the', 'following')",4.037381468145647
6703,"('the', 'fools')",4.037381468145647
6704,"('the', 'forming')",4.037381468145647
6705,"('the', 'framing')",4.037381468145647
6706,"('the', 'fruit')",4.037381468145647
6707,"('the', 'gold')",4.037381468145647
6708,"('the', 'governed')",4.037381468145647
6709,"('the', 'hazzard')",4.037381468145647
6710,"('the', 'hearts')",4.037381468145647
6711,"('the', 'homes')",4.037381468145647
6712,"('the', 'honor')",4.037381468145647
6713,"('the', 'horns')",4.037381468145647
6714,"('the', 'inception')",4.037381468145647
6715,"('the', 'incipient')",4.037381468145647
6716,"('the', 'ingenuity')",4.037381468145647
6717,"('the', 'internal')",4.037381468145647
6718,"('the', 'key')",4.037381468145647
6719,"('the', 'latest')",4.037381468145647
6720,"('the', 'legislative')",4.037381468145647
6721,"('the', 'legislature')",4.037381468145647
6722,"('the', 'liberal')",4.037381468145647
6723,"('the', 'lower')",4.037381468145647
6724,"('the', 'lump')",4.037381468145647
6725,"('the', 'map')",4.037381468145647
6726,"('the', 'masses')",4.037381468145647
6727,"('the', 'meeting')",4.037381468145647
6728,"('the', 'memory')",4.037381468145647
6729,"('the', 'midst')",4.037381468145647
6730,"('the', 'monstrous')",4.037381468145647
6731,"('the', 'moon')",4.037381468145647
6732,"('the', 'mysteries')",4.037381468145647
6733,"('the', 'name')",4.037381468145647
6734,"('the', 'names')",4.037381468145647
6735,"('the', 'narrowest')",4.037381468145647
6736,"('the', 'negative')",4.037381468145647
6737,"('the', 'noblest')",4.037381468145647
6738,"('the', 'north-west')",4.037381468145647
6739,"('the', 'north-western')",4.037381468145647
6740,"('the', 'opening')",4.037381468145647
6741,"('the', 'original')",4.037381468145647
6742,"('the', 'oyster')",4.037381468145647
6743,"('the', 'partnership')",4.037381468145647
6744,"('the', 'patriotism')",4.037381468145647
6745,"('the', 'perpetuation')",4.037381468145647
6746,"('the', 'planting')",4.037381468145647
6747,"('the', 'positions')",4.037381468145647
6748,"('the', 'possession')",4.037381468145647
6749,"('the', 'practices')",4.037381468145647
6750,"('the', 'preceding')",4.037381468145647
6751,"('the', 'premises')",4.037381468145647
6752,"('the', 'preservation')",4.037381468145647
6753,"('the', 'president')",4.037381468145647
6754,"('the', 'principal')",4.037381468145647
6755,"('the', 'privilege')",4.037381468145647
6756,"('the', 'promise')",4.037381468145647
6757,"('the', 'proof')",4.037381468145647
6758,"('the', 'propriety')",4.037381468145647
6759,"('the', 'proud')",4.037381468145647
6760,"('the', 'punishment')",4.037381468145647
6761,"('the', 'pure')",4.037381468145647
6762,"('the', 'pursuit')",4.037381468145647
6763,"('the', 'ratification')",4.037381468145647
6764,"('the', 'reading')",4.037381468145647
6765,"('the', 'recess')",4.037381468145647
6766,"('the', 'reclaiming')",4.037381468145647
6767,"('the', 'recovery')",4.037381468145647
6768,"('the', 'refusal')",4.037381468145647
6769,"('the', 'republic')",4.037381468145647
6770,"('the', 'revival')",4.037381468145647
6771,"('the', 'sake')",4.037381468145647
6772,"('the', 'sanction')",4.037381468145647
6773,"('the', 'scene')",4.037381468145647
6774,"('the', 'second')",4.037381468145647
6775,"('the', 'selfishness')",4.037381468145647
6776,"('the', 'sentiments')",4.037381468145647
6777,"('the', 'seventy')",4.037381468145647
6778,"('the', 'ship')",4.037381468145647
6779,"('the', 'slave-holders')",4.037381468145647
6780,"('the', 'slightest')",4.037381468145647
6781,"('the', 'snaky')",4.037381468145647
6782,"('the', 'sole')",4.037381468145647
6783,"('the', 'solitude')",4.037381468145647
6784,"('the', 'spring')",4.037381468145647
6785,"('the', 'start')",4.037381468145647
6786,"('the', 'storm')",4.037381468145647
6787,"('the', 'street')",4.037381468145647
6788,"('the', 'subsequent')",4.037381468145647
6789,"('the', 'succeeding')",4.037381468145647
6790,"('the', 'suppression')",4.037381468145647
6791,"('the', 'thirty-second')",4.037381468145647
6792,"('the', 'uses')",4.037381468145647
6793,"('the', 'verb')",4.037381468145647
6794,"('the', 'virtual')",4.037381468145647
6795,"('the', 'warning')",4.037381468145647
6796,"('the', 'wide')",4.037381468145647
6797,"('the', 'windows')",4.037381468145647
6798,"('throttled', 'the')",4.037381468145647
6799,"('throughout', 'the')",4.037381468145647
6800,"('toward', 'the')",4.037381468145647
6801,"('tranquilized', 'the')",4.037381468145647
6802,"('undermining', 'the')",4.037381468145647
6803,"('unto', 'the')",4.037381468145647
6804,"('violating', 'the')",4.037381468145647
6805,"('whereas', 'the')",4.037381468145647
6806,"('-because', 'the')",4.037381468145645
6807,"('-causes', 'the')",4.037381468145645
6808,"('-criticising', 'the')",4.037381468145645
6809,"('-demand', 'the')",4.037381468145645
6810,"('-enables', 'the')",4.037381468145645
6811,"('-is', 'the')",4.037381468145645
6812,"('-prohibiting', 'the')",4.037381468145645
6813,"('criticising', 'the')",4.037381468145645
6814,"('resist', 'the')",4.037381468145645
6815,"('the', 'EXTENSION')",4.037381468145645
6816,"('the', 'abolition')",4.037381468145645
6817,"('the', 'revolution')",4.037381468145645
6818,"('the', 'latter')",4.037381468145643
6819,"('its', 'great')",4.036762684074018
6820,"('them', 'already')",4.034290198394496
6821,"('measure', '.')",4.034113754311733
6822,"('before', 'we')",4.031821942803747
6823,"('laws', 'we')",4.031821942803747
6824,"('we', 'well')",4.031821942803747
6825,"('I', 'should')",4.029973518411378
6826,"('what', 'they')",4.026283759262316
6827,"('out', 'of')",4.0251436008071835
6828,"('as', 'an')",4.02199093344405
6829,"('they', 'could')",4.020358925305208
6830,"('But', 'you')",4.016490289047754
6831,"('is', 'very')",4.015636515062807
6832,"('man', 'may')",4.009795636473747
6833,"('men', 'should')",4.009795636473747
6834,"('their', 'sacred')",4.009795636473747
6835,"('can', 'only')",4.008581757528857
6836,"('there', 'can')",4.008581757528857
6837,"('they', 'can')",4.008581757528857
6838,"('about', 'a')",4.002729031283417
6839,"('allowing', 'it')",4.000113083076409
6840,"('cases', 'it')",4.000113083076409
6841,"('exclude', 'it')",4.000113083076409
6842,"('extend', 'it')",4.000113083076409
6843,"('it', 'quite')",4.000113083076409
6844,"('it', 'really')",4.000113083076409
6845,"('restore', 'it')",4.000113083076409
6846,"('deny', 'it')",4.000113083076407
6847,"('by', 'another')",3.9989073203310106
6848,"('some', 'slaves')",3.9989073203310106
6849,"('thing', 'from')",3.9989073203310106
6850,"('why', 'are')",3.9989073203310106
6851,"('I', 'may')",3.9975520407190004
6852,"('for', 'thus')",3.995296066778632
6853,"('himself', '--')",3.995296066778632
6854,"('intended', '--')",3.995296066778632
6855,"('new', 'principle')",3.995296066778632
6856,"('restriction', '--')",3.995296066778632
6857,"('within', 'any')",3.995296066778632
6858,"('world', '--')",3.995296066778632
6859,"('part', 'of')",3.9891643037016173
6860,"('let', 'slavery')",3.986307283551376
6861,"('a', 'man')",3.9862409084948496
6862,"('this', 'view')",3.9827273932755762
6863,"('this', 'way')",3.9827273932755762
6864,"('under', 'this')",3.9827273932755762
6865,"('Ohio', ';')",3.9809407738015636
6866,"('Representatives', ';')",3.9809407738015636
6867,"('acquisition', ';')",3.9809407738015636
6868,"('itself', ';')",3.9809407738015636
6869,"('justice', ';')",3.9809407738015636
6870,"('And', 'there')",3.973816339368181
6871,"('been', 'slaves')",3.973816339368181
6872,"('us', 'still')",3.973816339368181
6873,"('at', 'some')",3.9649599884076725
6874,"('States', 'are')",3.9649599884076707
6875,"('In', 'such')",3.9573282165796098
6876,"('is', 'true')",3.95674282600924
6877,"('is', 'known')",3.956742826009238
6878,"('is', 'responsible')",3.956742826009238
6879,"('is', 'self')",3.956742826009238
6880,"('language', 'is')",3.956742826009238
6881,"('a', 'certain')",3.953819430802472
6882,"('a', 'clear')",3.953819430802472
6883,"('a', 'difference')",3.953819430802472
6884,"('a', 'doubt')",3.953819430802472
6885,"('a', 'mere')",3.953819430802472
6886,"('a', 'necessity')",3.953819430802472
6887,"('a', 'new')",3.953819430802472
6888,"('a', 'prohibition')",3.953819430802472
6889,"('a', 'thousand')",3.953819430802472
6890,"('a', 'universal')",3.953819430802472
6891,"('away', 'a')",3.953819430802472
6892,"('became', 'a')",3.953819430802472
6893,"('called', 'a')",3.953819430802472
6894,"('change', 'a')",3.953819430802472
6895,"('except', 'a')",3.953819430802472
6896,"('govern', 'a')",3.953819430802472
6897,"('?', 'The')",3.950901947420176
6898,"('still', 'will')",3.949154285133913
6899,"('As', 'I')",3.945084620824863
6900,"('I', 'see')",3.945084620824863
6901,"('answer', 'to')",3.9436339469561386
6902,"('countries', 'to')",3.9436339469561386
6903,"('down', 'to')",3.9436339469561386
6904,"('freedom', 'to')",3.9436339469561386
6905,"('reason', 'to')",3.9436339469561386
6906,"('responsible', 'to')",3.9436339469561386
6907,"('to', 'get')",3.9436339469561386
6908,"('Proviso', 'was')",3.9421847303190702
6909,"('controversy', 'was')",3.9421847303190702
6910,"('government', 'was')",3.9421847303190702
6911,"('was', 'true')",3.9421847303190702
6912,"('application', 'of')",3.940254703220667
6913,"('introduction', 'of')",3.940254703220667
6914,"('of', 'Arkansas')",3.940254703220667
6915,"('of', 'self')",3.940254703220667
6916,"('provisions', 'of')",3.940254703220667
6917,"('he', 'shall')",3.939869007444843
6918,"('than', 'part')",3.939869007444843
6919,"('there', 'shall')",3.939869007444843
6920,"('Congress', 'but')",3.9369795711878073
6921,"('State', 'has')",3.936402377725063
6922,"('has', 'never')",3.936402377725063
6923,"('or', 'should')",3.931793124472474
6924,"('should', 'or')",3.931793124472474
6925,"('.', 'First')",3.9271985503952234
6926,"('.', 'Necessity')",3.9271985503952234
6927,"('.', 'Who')",3.9271985503952234
6928,"('.', 'Will')",3.9271985503952234
6929,"('.', 'With')",3.9271985503952234
6930,"('1845', '.')",3.9271985503952234
6931,"('Kentucky', '.')",3.9271985503952234
6932,"('NECESSITY', '.')",3.9271985503952234
6933,"('RIGHT', '.')",3.9271985503952234
6934,"('Spain', '.')",3.9271985503952234
6935,"('abide', '.')",3.9271985503952234
6936,"('abolitionist', '.')",3.9271985503952234
6937,"('adaptation', '.')",3.9271985503952234
6938,"('adjustment', '.')",3.9271985503952234
6939,"('applies', '.')",3.9271985503952234
6940,"('arisen', '.')",3.9271985503952234
6941,"('attempted', '.')",3.9271985503952234
6942,"('blacks', '.')",3.9271985503952234
6943,"('chances', '.')",3.9271985503952234
6944,"('choice', '.')",3.9271985503952234
6945,"('controversy', '.')",3.9271985503952234
6946,"('desire', '.')",3.9271985503952234
6947,"('earth', '.')",3.9271985503952234
6948,"('end', '.')",3.9271985503952234
6949,"('equivalents', '.')",3.9271985503952234
6950,"('eternal', '.')",3.9271985503952234
6951,"('event', '.')",3.9271985503952234
6952,"('existence', '.')",3.9271985503952234
6953,"('governed', '.')",3.9271985503952234
6954,"('head', '.')",3.9271985503952234
6955,"('inferred', '.')",3.9271985503952234
6956,"('institutions', '.')",3.9271985503952234
6957,"('interested', '.')",3.9271985503952234
6958,"('latitude', '.')",3.9271985503952234
6959,"('life', '.')",3.9271985503952234
6960,"('million', '.')",3.9271985503952234
6961,"('ones', '.')",3.9271985503952234
6962,"('ours', '.')",3.9271985503952234
6963,"('pain', '.')",3.9271985503952234
6964,"('practice', '.')",3.9271985503952234
6965,"('price', '.')",3.9271985503952234
6966,"('proper', '.')",3.9271985503952234
6967,"('quiet', '.')",3.9271985503952234
6968,"('removed', '.')",3.9271985503952234
6969,"('respect', '.')",3.9271985503952234
6970,"('restoration', '.')",3.9271985503952234
6971,"('returns', '.')",3.9271985503952234
6972,"('saying', '.')",3.9271985503952234
6973,"('servants', '.')",3.9271985503952234
6974,"('something', '.')",3.9271985503952234
6975,"('standing', '.')",3.9271985503952234
6976,"('term', '.')",3.9271985503952234
6977,"('tobacco', '.')",3.9271985503952234
6978,"('tract', '.')",3.9271985503952234
6979,"('tyrants', '.')",3.9271985503952234
6980,"(':', 'that')",3.924906738887234
6981,"('And', 'so')",3.924906738887234
6982,"('doubt', 'that')",3.924906738887234
6983,"('make', 'any')",3.924906738887234
6984,"('that', 'change')",3.924906738887234
6985,"('that', 'extent')",3.924906738887234
6986,"('those', 'which')",3.924906738887234
6987,"('true', 'that')",3.924906738887234
6988,"('we', 'must')",3.924906738887234
6989,"('only', 'one')",3.923190266298212
6990,"('with', 'slavery')",3.9191930876928414
6991,"('own', 'free')",3.9078332255282913
6992,"('made', 'there')",3.9067021435096443
6993,"('say', 'they')",3.9067021435096407
6994,"('with', 'one')",3.9067021435096407
6995,"('this', 'fact')",3.904724881274303
6996,"('I', 'have')",3.904442636327518
6997,"('and', 'Indiana')",3.901059996932865
6998,"('and', 'NOW')",3.901059996932865
6999,"('and', 'better')",3.901059996932865
7000,"('and', 'enemies')",3.901059996932865
7001,"('and', 'estimate')",3.901059996932865
7002,"('and', 'heard')",3.901059996932865
7003,"('and', 'opponents')",3.901059996932865
7004,"('and', 'otherwise')",3.901059996932865
7005,"('and', 'return')",3.901059996932865
7006,"('and', 'thrust')",3.901059996932865
7007,"('and', 'whigs')",3.901059996932865
7008,"('catch', 'and')",3.901059996932865
7009,"('politically', 'and')",3.901059996932865
7010,"('understand', 'and')",3.901059996932865
7011,"('peace', 'and')",3.9010599969328634
7012,"('spirit', 'of')",3.899612718723324
7013,"('by', 'also')",3.8993716467800983
7014,"('on', 'their')",3.8943184190538105
7015,"('?', 'If')",3.8943184190538087
7016,"('Compromise', 'shall')",3.890959406963896
7017,"('at', 'any')",3.890959406963896
7018,"('be', 'true')",3.890959406963896
7019,"('perhaps', 'be')",3.890959406963896
7020,"('than', 'any')",3.890959406963896
7021,"('than', 'when')",3.890959406963896
7022,"('against', 'Nebraska')",3.888724402580589
7023,"('is', 'still')",3.886353498117842
7024,"('country', 'which')",3.8853783747005988
7025,"('that', 'those')",3.8842647543898856
7026,"('ever', 'had')",3.8820400892753746
7027,"('ever', 'will')",3.8820400892753746
7028,"('had', 'ever')",3.8820400892753746
7029,"('will', 'ever')",3.8820400892753746
7030,"('Judge', 'has')",3.8798188493586956
7031,"('has', 'more')",3.8798188493586956
7032,"('many', 'as')",3.877601024108877
7033,"('nearly', 'as')",3.877601024108877
7034,"('negroes', 'as')",3.877601024108877
7035,"('others', 'as')",3.877601024108877
7036,"('one', 'slave')",3.874280665817265
7037,"('House', 'of')",3.8698653753292724
7038,"('not', 'see')",3.8660130498336667
7039,"('not', 'make')",3.866013049833663
7040,"('--', 'less')",3.8577925430286992
7041,"('act', '--')",3.8577925430286992
7042,"('enough', 'for')",3.8577925430286992
7043,"('for', 'voting')",3.8577925430286992
7044,"('nation', '--')",3.8577925430286992
7045,"('you', 'think')",3.8577925430286992
7046,"('made', 'for')",3.8577925430286975
7047,"('can', 'be')",3.8553354972331757
7048,"('all', 'know')",3.8490753259275863
7049,"('done', 'in')",3.8490753259275863
7050,"('established', 'in')",3.8490753259275863
7051,"('expressly', 'in')",3.8490753259275863
7052,"('in', 'danger')",3.8490753259275863
7053,"('in', 'nature')",3.8490753259275863
7054,"('in', 'practice')",3.8490753259275863
7055,"('in', 'saving')",3.8490753259275863
7056,"('origin', 'in')",3.8490753259275863
7057,"('that', 'there')",3.8482854572843213
7058,"(""'19"", ',')",3.8479893679983395
7059,"(""'52"", ',')",3.8479893679983395
7060,"(',', '1847')",3.8479893679983395
7061,"(',', '433,643')",3.8479893679983395
7062,"(',', 'DERIVING')",3.8479893679983395
7063,"(',', 'INTO')",3.8479893679983395
7064,"(',', 'Maryland')",3.8479893679983395
7065,"(',', 'PRO')",3.8479893679983395
7066,"(',', 'Southerners')",3.8479893679983395
7067,"(',', 'adopting')",3.8479893679983395
7068,"(',', 'aggravated')",3.8479893679983395
7069,"(',', 'almost')",3.8479893679983395
7070,"(',', 'arising')",3.8479893679983395
7071,"(',', 'arriving')",3.8479893679983395
7072,"(',', 'begins')",3.8479893679983395
7073,"(',', 'betrayed')",3.8479893679983395
7074,"(',', 'bowie-knives')",3.8479893679983395
7075,"(',', 'brooding')",3.8479893679983395
7076,"(',', 'causelessly')",3.8479893679983395
7077,"(',', 'constitute')",3.8479893679983395
7078,"(',', 'contempt')",3.8479893679983395
7079,"(',', 'continually')",3.8479893679983395
7080,"(',', 'democrats')",3.8479893679983395
7081,"(',', 'deserve')",3.8479893679983395
7082,"(',', 'disagreeable')",3.8479893679983395
7083,"(',', 'endorsed')",3.8479893679983395
7084,"(',', 'enlarging')",3.8479893679983395
7085,"(',', 'enterprising')",3.8479893679983395
7086,"(',', 'extracted')",3.8479893679983395
7087,"(',', 'forborne')",3.8479893679983395
7088,"(',', 'furnishes')",3.8479893679983395
7089,"(',', 'gloomy')",3.8479893679983395
7090,"(',', 'grasping')",3.8479893679983395
7091,"(',', 'including')",3.8479893679983395
7092,"(',', 'increases')",3.8479893679983395
7093,"(',', 'inducing')",3.8479893679983395
7094,"(',', 'insists')",3.8479893679983395
7095,"(',', 'knowing')",3.8479893679983395
7096,"(',', 'laying')",3.8479893679983395
7097,"(',', 'leaving')",3.8479893679983395
7098,"(',', 'local')",3.8479893679983395
7099,"(',', 'lying')",3.8479893679983395
7100,"(',', 'manifest')",3.8479893679983395
7101,"(',', 'met')",3.8479893679983395
7102,"(',', 'narrow')",3.8479893679983395
7103,"(',', 'nay')",3.8479893679983395
7104,"(',', 'nevertheless')",3.8479893679983395
7105,"(',', 'notwithstanding')",3.8479893679983395
7106,"(',', 'operates')",3.8479893679983395
7107,"(',', 'organizing')",3.8479893679983395
7108,"(',', 'paraphrases')",3.8479893679983395
7109,"(',', 'prosperous')",3.8479893679983395
7110,"(',', 'seventy-eight')",3.8479893679983395
7111,"(',', 'shocks')",3.8479893679983395
7112,"(',', 'specifically')",3.8479893679983395
7113,"(',', 'splitting')",3.8479893679983395
7114,"(',', 'strongly')",3.8479893679983395
7115,"(',', 'successfully')",3.8479893679983395
7116,"(',', 'temporarily')",3.8479893679983395
7117,"(',', 'tends')",3.8479893679983395
7118,"(',', 'thence')",3.8479893679983395
7119,"(',', 'towards')",3.8479893679983395
7120,"(',', 'twelve')",3.8479893679983395
7121,"(',', 'unless')",3.8479893679983395
7122,"('1787', ',')",3.8479893679983395
7123,"('1794', ',')",3.8479893679983395
7124,"('1798', ',')",3.8479893679983395
7125,"('1807', ',')",3.8479893679983395
7126,"('1819', ',')",3.8479893679983395
7127,"('1847', ',')",3.8479893679983395
7128,"('1849', ',')",3.8479893679983395
7129,"('1849.But', ',')",3.8479893679983395
7130,"('1851', ',')",3.8479893679983395
7131,"('1852', ',')",3.8479893679983395
7132,"('4th', ',')",3.8479893679983395
7133,"('ASPECT', ',')",3.8479893679983395
7134,"('Also', ',')",3.8479893679983395
7135,"('America', ',')",3.8479893679983395
7136,"('Confederation', ',')",3.8479893679983395
7137,"('Connecticut', ',')",3.8479893679983395
7138,"('Cuba', ',')",3.8479893679983395
7139,"('Dec.', ',')",3.8479893679983395
7140,"('FEW', ',')",3.8479893679983395
7141,"('First', ',')",3.8479893679983395
7142,"('Georgia', ',')",3.8479893679983395
7143,"('Hall', ',')",3.8479893679983395
7144,"('Here', ',')",3.8479893679983395
7145,"('INTENDED', ',')",3.8479893679983395
7146,"('Liberia', ',')",3.8479893679983395
7147,"('MANY', ',')",3.8479893679983395
7148,"('March', ',')",3.8479893679983395
7149,"('Maryland', ',')",3.8479893679983395
7150,"('Massachusetts', ',')",3.8479893679983395
7151,"('Napoleon', ',')",3.8479893679983395
7152,"('Oh', ',')",3.8479893679983395
7153,"('Oregon', ',')",3.8479893679983395
7154,"('PRINCIPLE', ',')",3.8479893679983395
7155,"('Pennsylvania', ',')",3.8479893679983395
7156,"('Pettit', ',')",3.8479893679983395
7157,"('R.', ',')",3.8479893679983395
7158,"('REVOLUTION', ',')",3.8479893679983395
7159,"('Second', ',')",3.8479893679983395
7160,"('Silence', ',')",3.8479893679983395
7161,"('Springfield', ',')",3.8479893679983395
7162,"('TANTO', ',')",3.8479893679983395
7163,"('Thenceforward', ',')",3.8479893679983395
7164,"('USE', ',')",3.8479893679983395
7165,"('WITHIN', ',')",3.8479893679983395
7166,"('WITHOUT', ',')",3.8479893679983395
7167,"('Wisconsin', ',')",3.8479893679983395
7168,"('Yates', ',')",3.8479893679983395
7169,"('ability', ',')",3.8479893679983395
7170,"('acquaintances', ',')",3.8479893679983395
7171,"('admits', ',')",3.8479893679983395
7172,"('affection', ',')",3.8479893679983395
7173,"('age', ',')",3.8479893679983395
7174,"('aggravation', ',')",3.8479893679983395
7175,"('agrees', ',')",3.8479893679983395
7176,"('alter', ',')",3.8479893679983395
7177,"('anew', ',')",3.8479893679983395
7178,"('antagonists', ',')",3.8479893679983395
7179,"('arise', ',')",3.8479893679983395
7180,"('aspect', ',')",3.8479893679983395
