,trigram,score
9360,"('same', 'view', 'of')",11.27197843458178
9361,"('their', 'sense', 'of')",11.27197843458178
9362,"('a', 'reason', 'for')",11.27104359246847
9363,"('nature', 'will', '.')",11.268670258307896
9364,"('will', '.', 'Will')",11.268670258307896
9365,"('and', 'NOW', 'they')",11.26719375907981
9366,"('Leave', 'it', 'to')",11.265675124919909
9367,"('annexed', 'to', 'it')",11.265675124919909
9368,"('annexing', 'to', 'it')",11.265675124919909
9369,"('it', 'convenient', 'to')",11.265675124919909
9370,"('it', 'to', 'await')",11.265675124919909
9371,"('limit', 'it', 'to')",11.265675124919909
9372,"('putting', 'it', 'to')",11.265675124919909
9373,"('to', 'wrest', 'it')",11.265675124919909
9374,"('-opposition', 'to', 'it')",11.265675124919905
9375,"('.', 'Let', 'north')",11.265616934330343
9376,"('These', 'territories', ',')",11.264749203215246
9377,"('connection', ',', 'why')",11.264749203215246
9378,"('must', 'believe', ',')",11.264749203215246
9379,"('it', 'was', 'done')",11.264225908282842
9380,"('line', 'should', 'be')",11.263325122822351
9381,"('thus', 'has', 'it')",11.258443555688835
9382,"('admit', ',', ""''"")",11.258322934055816
9383,"('has', 'become', 'of')",11.257478864886664
9384,"('when', 'they', 'shall')",11.257093169110838
9385,"('.', 'Now', 'why')",11.256495544361794
9386,"('but', 'hate', '.')",11.256495544361794
9387,"('where', '.', 'Now')",11.256495544361794
9388,"('Congress', 'but', 'for')",11.254203732853803
9389,"(';', 'but', 'does')",11.251344078714563
9390,"('its', 'Senators', 'and')",11.25070563629124
9391,"('be', 'the', 'EQUAL')",11.250268969996906
9392,"('be', 'the', 'planting')",11.250268969996906
9393,"('getting', 'into', 'the')",11.250268969996906
9394,"('into', 'the', 'firm')",11.250268969996906
9395,"('the', 'States', 'NOW')",11.250268969996906
9396,"('you', 'wish', 'to')",11.248885466956057
9397,"('happens', 'it', 'that')",11.246947916851003
9398,"('it', 'probable', 'that')",11.246947916851003
9399,"('probable', 'that', 'it')",11.246947916851003
9400,"('-showing', 'that', 'it')",11.246947916851
9401,"('authority', 'to', 'do')",11.246502815645066
9402,"('a', 'few', 'people')",11.24483371314562
9403,"('not', 'keep', 'slavery')",11.244637756163804
9404,"('for', 'life', '.')",11.244422712061219
9405,"(';', 'it', 'absolutely')",11.244088262711763
9406,"('of', 'COMPROMISE', ';')",11.243123571909596
9407,"('of', 'Tennessee', ';')",11.243123571909596
9408,"('not', 'this', 'entirely')",11.241057865888003
9409,"('would', 'be', 'free')",11.241014961097264
9410,"('We', 'do', 'not')",11.239271246413988
9411,"('not', 'help', ';')",11.239271246413988
9412,"(',', 'our', 'equals')",11.239214111108108
9413,"(',', 'substantially', 'an')",11.239214111108108
9414,"('our', 'independence', ',')",11.239214111108108
9415,"('and', 'I', 'answered')",11.238462040536493
9416,"('and', 'whenever', 'I')",11.238462040536493
9417,"('and', 'I', 'suppose')",11.23846204053649
9418,"('at', 'that', 'time')",11.237329914289408
9419,"('southern', 'part', 'of')",11.235999137476213
9420,"('slave', 'States', 'had')",11.232431114876569
9421,"('``', 'necessity', '.')",11.229472370595246
9422,"('whether', 'I', 'shall')",11.228361450567522
9423,"(';', 'that', 'though')",11.22777560757616
9424,"('repealed', ';', 'that')",11.22777560757616
9425,"('then', 'had', 'no')",11.226850082613268
9426,"(',', 'slavery', 'followed')",11.226614074328477
9427,"(',', 'towards', 'slavery')",11.226614074328477
9428,"('himself', ',', 'being')",11.226614074328477
9429,"('prevented', 'slavery', ',')",11.226614074328477
9430,"('slavery', ',', 'aggravated')",11.226614074328477
9431,"('slavery', ',', 'strongly')",11.226614074328477
9432,"('slavery', ',', 'tends')",11.226614074328477
9433,"('slavery', 'anew', ',')",11.226614074328477
9434,"('towards', 'slavery', ',')",11.226614074328477
9435,"('to', 'prevent', 'its')",11.222890258423114
9436,"('men', 'should', 'be')",11.222683138325007
9437,"('his', 'application', 'of')",11.221854955155944
9438,"('of', 'his', 'application')",11.221854955155944
9439,"('of', 'his', 'freedom')",11.221854955155944
9440,"('of', 'his', 'reply')",11.221854955155944
9441,"('there', 'can', 'be')",11.221469259380115
9442,"(',', 'now', 'live')",11.220355083856795
9443,"('It', 'is', 'about')",11.218539928341446
9444,"('and', 'call', 'for')",11.218284158598863
9445,"('former', 'the', 'white')",11.217102106061706
9446,"('the', 'Washington', 'territorial')",11.217102106061706
9447,"('the', 'same', 'advantage')",11.217102106061706
9448,"('the', 'same', 'ten')",11.217102106061706
9449,"('if', 'they', 'had')",11.215752373729938
9450,"('then', 'repudiated', '.')",11.214675368667166
9451,"(',', 'they', 'DECREASED')",11.214123130145278
9452,"(',', 'they', 'expect')",11.214123130145278
9453,"(',', 'they', 'forbore')",11.214123130145278
9454,"(',', 'they', 'proclaim')",11.214123130145278
9455,"('1794', ',', 'they')",11.214123130145278
9456,"('1798', ',', 'they')",11.214123130145278
9457,"('Did', 'they', ',')",11.214123130145278
9458,"('alive', ',', 'he')",11.214123130145278
9459,"('haste', ',', 'they')",11.214123130145278
9460,"('ineffectual', ',', 'they')",11.214123130145278
9461,"('only', 'danger', ',')",11.214123130145278
9462,"('told', 'us', ',')",11.214123130145278
9463,"('it', 'really', 'be')",11.213000584927666
9464,"('your', 'right', '.')",11.208798802330499
9465,"('If', 'this', 'had')",11.208721883768312
9466,"('slave', 'States', '--')",11.208183568629892
9467,"('we', 'do', 'not')",11.20684976872161
9468,"('is', 'despotism', '.')",11.205869471291827
9469,"('is', 'impossible', '.')",11.205869471291827
9470,"('Mexico', 'laws', 'to')",11.204274580255767
9471,"('a', 'wilderness', '.')",11.202946076085059
9472,"('fact', '.', 'When')",11.202946076085059
9473,"('repeal', '?', 'But')",11.2027835808873
9474,"('is', 'about', 'one')",11.201861187194815
9475,"('firm', ',', 'on')",11.201739405689448
9476,"('individuals', ',', 'on')",11.201739405689448
9477,"('go', 'for', 'its')",11.199264250941368
9478,"('and', 'bring', 'them')",11.198384601161155
9479,"('them', 'as', 'being')",11.195684188503964
9480,"('But', 'this', 'argument')",11.195614895126834
9481,"('any', 'one', 'slave')",11.19150482748326
9482,"('.', 'She', 'was')",11.191311375601657
9483,"('Andre', 'was', '.')",11.191311375601657
9484,"('was', 'secured', '.')",11.191311375601657
9485,"('Nebraska', 'bill', 'was')",11.191311375601654
9486,"('what', 'shall', 'we')",11.190261660632629
9487,"(',', 'had', 'stuck')",11.189461075911012
9488,"('had', 'argued', ',')",11.189461075911012
9489,"('had', 'remained', ',')",11.189461075911012
9490,"('upon', 'all', 'we')",11.189019564093666
9491,"('If', 'slavery', 'did')",11.188054227797437
9492,"('portion', 'of', 'which')",11.187089536995266
9493,"('when', 'I', 'go')",11.187020655186622
9494,"('the', 'general', 'provision')",11.184680628369328
9495,"('If', 'this', 'question')",11.184474337521635
9496,"('whigs', ',', 'who')",11.183360876374593
9497,"('so', 'far', ';')",11.182687718047621
9498,"('it', 'should', 'come')",11.17983372099247
9499,"(',', 'but', 'eternal')",11.177286361964907
9500,"('indifference', ',', 'but')",11.177286361964907
9501,"('they', 'were', 'then')",11.175563283614242
9502,"('Compromise', '--', 'ever')",11.175016704694688
9503,"('after', 'both', 'the')",11.174033384169821
9504,"('too', '.', 'They')",11.174033384169821
9505,"('or', 'have', 'been')",11.172396004535557
9506,"('because', 'we', 'have')",11.17174157266183
9507,"('.', 'You', 'do')",11.171173730030581
9508,"('do', 'myself', '.')",11.171173730030581
9509,"('The', 'slaves', 'do')",11.16888191852259
9510,"('It', 'has', 'no')",11.168655204443255
9511,"('I', 'stated', 'it')",11.167590125237723
9512,"(',', 'for', 'FUTURE')",11.165213529664332
9513,"(',', 'for', 'securing')",11.165213529664332
9514,"(',', 'for', 'sixty-one')",11.165213529664332
9515,"(',', 'when', 'admitted')",11.165213529664332
9516,"('Liberia', ',', '--')",11.165213529664332
9517,"('Thenceforward', ',', 'for')",11.165213529664332
9518,"('any', 'company', ',')",11.165213529664332
9519,"('any', 'means', ',')",11.165213529664332
9520,"('heard', 'him', ',')",11.165213529664332
9521,"('lost', ',', 'for')",11.165213529664332
9522,"('played', 'for', ',')",11.165213529664332
9523,"('so', 'used', ',')",11.165213529664332
9524,"('--', '-Delaware', ',')",11.165213529664328
9525,"('--', 'Delaware', ',')",11.165213529664328
9526,"('a', 'law', 'passed')",11.164471928270423
9527,"('passed', 'a', 'law')",11.164471928270423
9528,"('still', 'will', 'be')",11.16204178698517
9529,"('them', 'could', 'have')",11.15774261666381
9530,"('are', 'not', 'true')",11.157702119392521
9531,"('continue', 'to', 'be')",11.1565214488074
9532,"('ought', 'to', 'be')",11.1565214488074
9533,"('white', 'man', 'in')",11.154326845927507
9534,"('States', 'of', 'Mississippi')",11.15314220507193
9535,"('said', 'the', 'contrary')",11.15297176864199
9536,"('.', 'He', 'came')",11.151313307669739
9537,"('.', 'We', 'know')",11.151313307669739
9538,"('territories', '.', 'We')",11.151313307669739
9539,"('up', 'to', 'those')",11.149826796233388
9540,"('live', 'by', '.')",11.148498292062683
9541,"('some', 'how', '.')",11.148498292062683
9542,"('still', 'can', 'not')",11.147613301768938
9543,"('compromise', 'of', ""'50"")",11.146447552497921
9544,"('we', 'have', 'never')",11.142595227002314
9545,"('France', '.', 'It')",11.140086052246485
9546,"('be', 'inferred', '.')",11.140086052246485
9547,"('be', 'proper', '.')",11.140086052246485
9548,"('be', 'removed', '.')",11.140086052246485
9549,"('terms', '.', 'It')",11.140086052246485
9550,"('together', '.', 'But')",11.140086052246485
9551,"('year', '.', 'But')",11.140086052246485
9552,"('could', 'have', 'no')",11.138113809914877
9553,"('in', 'which', 'last')",11.13655214419953
9554,"('remaining', 'in', 'Missouri')",11.13655214419953
9555,"(',', 'why', 'did')",11.135466186270282
9556,"('down', ',', 'because')",11.135466186270282
9557,"('a', 'man', ""'s"")",11.133540068718531
9558,"('position', 'which', 'the')",11.132213208475193
9559,"('repealing', 'the', 'Missouri')",11.132213208475193
9560,"('the', 'original', 'Missouri')",11.132213208475193
9561,"('which', 'the', 'avowed')",11.132213208475193
9562,"('which', 'the', 'confederacy')",11.132213208475193
9563,"('which', 'the', 'principal')",11.132213208475193
9564,"('you', 'say', 'we')",11.13062258533624
9565,"(',', 'his', 'mouth')",11.129589619933611
9566,"('is', 'sought', 'to')",11.129195463461258
9567,"('south', '.', 'When')",11.128945494641282
9568,"('one', 'man', 'by')",11.128001885177103
9569,"('trust', 'in', 'a')",11.124822851617424
9570,"('one', 'Kansas', '.')",11.123407311099854
9571,"('freedom', 'to', 'their')",11.1233545848722
9572,"('same', 'provision', 'to')",11.1233545848722
9573,"('was', 'made', 'for')",11.12190536823513
9574,"('is', 'only', 'said')",11.12124272698653
9575,"(';', 'no', 'less')",11.121133047530986
9576,"('what', 'they', 'did')",11.121115499591863
9577,"('are', 'no', 'more')",11.120483915893086
9578,"('its', 'system', 'of')",11.11997534113673
9579,"(',', 'each', 'having')",11.117907814885974
9580,"('Senators', ',', 'each')",11.117907814885974
9581,"('adoption', 'of', 'these')",11.116700209103868
9582,"('last', 'of', 'these')",11.116700209103868
9583,"('into', 'Illinois', ';')",11.115825763651547
9584,"('.', ""''"", 'These')",11.115139695116252
9585,"('.', 'The', 'southern')",11.115139695116252
9586,"('end', 'to', 'all')",11.114637367771092
9587,"('in', 'advance', 'to')",11.114637367771092
9588,"('in', 'annexing', 'to')",11.114637367771092
9589,"('in', 'deference', 'to')",11.114637367771092
9590,"('in', 'proportion', 'to')",11.114637367771092
9591,"('was', 'done', 'in')",11.113188151134018
9592,"('not', 'make', 'slaves')",11.11284788360826
9593,"(',', 'was', 'hostility')",11.112102193204773
9594,"('ability', ',', 'was')",11.112102193204773
9595,"('was', 'INTENDED', ',')",11.112102193204773
9596,"('wax', ',', 'was')",11.112102193204773
9597,"('?', 'In', 'our')",11.111513762388533
9598,"('this', 'is', 'mere')",11.10939522072713
9599,"('.', 'In', 'support')",11.106919188311284
9600,"('.', 'Stand', 'with')",11.106919188311284
9601,"('no', 'instance', 'of')",11.106919188311284
9602,"('own', 'opinions', ',')",11.106319840610766
9603,"('subjects', ',', 'without')",11.106319840610766
9604,"('say', 'that', 'whether')",11.104627376803293
9605,"('--', 'these', 'same')",11.10462737680329
9606,"('I', 'doubt', 'not')",11.103879419886376
9607,"('and', 'so', 'far')",11.102806941178926
9608,"(';', 'while', 'their')",11.101767722664054
9609,"('still', 'to', 'come')",11.097359376339256
9610,"('in', 'providing', 'that')",11.095910159702186
9611,"('in', 'these', 'old')",11.095910159702186
9612,"('Thus', 'this', 'was')",11.09483712503696
9613,"('perhaps', 'this', 'was')",11.09483712503696
9614,"(',', 'from', 'establishing')",11.094824201772933
9615,"('from', 'France', ',')",11.094824201772933
9616,"('little', 'negroes', ',')",11.094824201772933
9617,"('sacred', 'rights', ',')",11.094824201772933
9618,"('years', 'ago', ',')",11.094824201772933
9619,"('.', 'I', 'meant')",11.094675592556538
9620,"('what', 'we', 'would')",11.092964459277713
9621,"('And', 'if', 'I')",11.092383781048547
9622,"('By', 'the', 'constitution')",11.091571223977848
9623,"('have', 'greatly', 'the')",11.091571223977848
9624,"('that', 'those', 'other')",11.091571223977848
9625,"('the', 'best', 'years')",11.091571223977848
9626,"('the', 'leading', 'principle')",11.091571223977848
9627,"('only', 'said', 'that')",11.089406639864524
9628,"('not', 'introduce', 'it')",11.088518554246523
9629,"('not', 'mention', 'it')",11.088518554246523
9630,"('trade', ';', 'but')",11.087845346431685
9631,"('with', 'one', 'man')",11.086422781425703
9632,"('is', 'held', 'by')",11.084933163285218
9633,"('or', 'any', 'other')",11.083958039867973
9634,"('only', 'governs', 'the')",11.081587135405226
9635,"('the', 'only', 'provisions')",11.081587135405226
9636,"('and', 'their', 'advantage')",11.080780634848924
9637,"('but', 'because', 'they')",11.080720911998302
9638,"('doing', 'this', '.')",11.079850945113112
9639,"('this', 'respect', '.')",11.079850945113112
9640,"('this', 'tract', '.')",11.079850945113112
9641,"('certain', 'that', 'this')",11.077559133605124
9642,"('that', 'change', 'this')",11.077559133605124
9643,"('the', '``', 'Great')",11.076620882511875
9644,"('the', 'word', '``')",11.076620882511875
9645,"('That', 'is', 'what')",11.075472834036152
9646,"('.', 'They', 'also')",11.074497710618907
9647,"('years', '.', 'Utah')",11.074497710618907
9648,"('do', 'free', 'their')",11.073198570467284
9649,"('self-government', ',', 'Senator')",11.072104125272851
9650,"('could', 'not', 'but')",11.071927628294954
9651,"('them', 'the', 'name')",11.07167166654014
9652,"('up', 'in', 'some')",11.070375067595048
9653,"('who', 'would', 'not')",11.070140024931668
9654,"('I', 'voted', 'for')",11.069663704548464
9655,"('of', 'our', 'acquisition')",11.068445040496648
9656,"('slave', ""''"", 'or')",11.06459271500104
9657,"('Nebraska', '.', 'Slavery')",11.063850466419396
9658,"('come', '.', 'That')",11.063850466419396
9659,"('territories', '.', 'That')",11.063850466419396
9660,"('shall', 'extend', 'to')",11.063412044415916
9661,"('a', 'hundred', '?')",11.063150740827133
9662,"('be', 'established', 'in')",11.061962827778846
9663,"('be', 'in', 'danger')",11.061962827778846
9664,"('States', ',', 'count')",11.060876869849597
9665,"('be', ',', 'specifically')",11.060876869849597
9666,"('be', 'justified', ',')",11.060876869849597
9667,"('off', ',', 'than')",11.060876869849597
9668,"('shed', ',', 'be')",11.060876869849597
9669,"('stringency', ',', 'be')",11.060876869849597
9670,"('forbid', 'slavery', 'to')",11.059224247452484
9671,"('to', 'introduce', 'slavery')",11.059224247452484
9672,"('.', 'When', 'Congress')",11.058556166749884
9673,"('emancipation', '.', 'If')",11.058556166749884
9674,"('measure', '.', 'And')",11.058556166749884
9675,"('measure', '.', 'Congress')",11.058556166749884
9676,"('national', '.', 'This')",11.058556166749884
9677,"('that', 'each', 'man')",11.057321662024936
9678,"('in', 'every', 'other')",11.056381795515549
9679,"('no', 'settlement', 'in')",11.056381795515549
9680,"('carrying', 'of', 'slavery')",11.055845003717014
9681,"('chances', 'of', 'slavery')",11.055845003717014
9682,"('existence', 'of', 'slavery')",11.055845003717014
9683,"('of', 'slavery', 'endangers')",11.055845003717014
9684,"('of', 'slavery', 'wherever')",11.055845003717014
9685,"('spread', 'of', 'slavery')",11.055845003717014
9686,"('if', 'they', 'should')",11.054001303733326
9687,"('acquired', 'the', 'country')",11.05204285979121
9688,"('saving', 'the', 'Union')",11.05204285979121
9689,"('the', 'continued', 'Union')",11.05204285979121
9690,"('the', 'country', 'purchased')",11.05204285979121
9691,"('the', 'original', 'bill')",11.05204285979121
9692,"('the', 'other', 'half')",11.05204285979121
9693,"(';', 'and', 'defeated')",11.051925772176741
9694,"(';', 'and', 'finding')",11.051925772176741
9695,"(';', 'and', 'whenever')",11.051925772176741
9696,"('adjustment', ';', 'and')",11.051925772176741
9697,"('alike', ';', 'and')",11.051925772176741
9698,"('and', 'c.', ';')",11.051925772176741
9699,"('and', 'perpetuity', ';')",11.051925772176741
9700,"('bills', ';', 'and')",11.051925772176741
9701,"('circumstances', ';', 'and')",11.051925772176741
9702,"('equivalents', ';', 'and')",11.051925772176741
9703,"('ours', ';', 'and')",11.051925772176741
9704,"('perpetuity', ';', 'and')",11.051925772176741
9705,"('proviso', ';', 'and')",11.051925772176741
9706,"('something', ';', 'and')",11.051925772176741
9707,"('sound', ';', 'and')",11.051925772176741
9708,"('as', 'best', 'they')",11.051089708313423
9709,"('as', 'they', 'believe')",11.051089708313423
9710,"('now', 'states', 'of')",11.049586013245332
9711,"('State', '.', 'Let')",11.048025499257715
9712,"('us', 'turn', 'and')",11.044801337743358
9713,"('such', 'principle', 'be')",11.044684836347013
9714,"('has', 'he', 'so')",11.039501734038211
9715,"('they', 'shall', 'then')",11.03470074777439
9716,"('this', 'will', 'ever')",11.034692483993261
9717,"('think', 'I', 'can')",11.034039794817744
9718,"('also', 'the', 'District')",11.032677534924279
9719,"('decide', 'the', 'question')",11.032677534924279
9720,"('the', 'express', 'provision')",11.032677534924279
9721,"('without', 'the', 'action')",11.032677534924279
9722,"('had', 'a', 'territorial')",11.03225673288135
9723,"('measure', 'of', 'my')",11.030970335077985
9724,"('in', 'its', 'spirit')",11.028795963843645
9725,"('should', 'come', 'in')",11.028795963843645
9726,"('at', 'the', 'adoption')",11.027876548660458
9727,"('north', 'got', 'the')",11.027876548660458
9728,"(',', 'their', 'life-long')",11.0277100059144
9729,"('In', '1853', ',')",11.0277100059144
9730,"('elections', ',', 'their')",11.0277100059144
9731,"('same', 'advantage', ',')",11.0277100059144
9732,"('their', 'fugitives', ',')",11.0277100059144
9733,"('power', 'to', 'do')",11.024110394308615
9734,"('say', 'they', 'would')",11.022292444005988
9735,"('great', 'majority', ',')",11.022255575822292
9736,"('what', 'was', 'then')",11.019094562651354
9737,"('had', 'purchased', 'of')",11.018692005299549
9738,"('I', 'desire', 'to')",11.018001584725972
9739,"('at', 'all', '?')",11.017568708420391
9740,"('because', 'there', 'was')",11.015536743238165
9741,"('the', 'law', 'gives')",11.013568711976575
9742,"('the', 'thing', 'again')",11.013568711976575
9743,"('so', 'long', 'a')",11.008009186634673
9744,"('Now', 'I', 'had')",11.006448409544799
9745,"('there', 'was', 'no')",11.005755722445578
9746,"('without', 'slavery', 'as')",11.00468696344305
9747,"('passed', 'the', 'Senate')",11.004108382727509
9748,"('will', 'have', 'slaves')",11.003344040966113
9749,"('while', 'he', 'is')",11.000948493268815
9750,"('this', ',', 'bowie-knives')",11.000641762716228
9751,"('this', 'aspect', ',')",11.000641762716228
9752,"('this', 'quotation', ',')",11.000641762716228
9753,"('I', 'meet', 'that')",10.999274376657066
9754,"('where', 'have', 'I')",10.999274376657066
9755,"('have', 'decided', 'to')",10.997823702788342
9756,"('to', 'any', 'hands')",10.997823702788342
9757,"('--', 'intend', 'to')",10.997823702788338
9758,"('--', 'opposition', 'to')",10.997823702788338
9759,"('for', 'it', 'govern')",10.995409149855039
9760,"('if', 'indeed', ',')",10.99528852822202
9761,"('In', 'the', 'course')",10.994709684725258
9762,"('nearly', 'the', 'whole')",10.994709684725258
9763,"('now', 'oppose', 'the')",10.994709684725258
9764,"('the', 'public', 'ever')",10.994709684725258
9765,"('any', 'population', 'of')",10.994444459052872
9766,"('for', 'want', 'of')",10.994444459052872
9767,"('of', '1808', '--')",10.994444459052872
9768,"('Missouri', 'Compromise', 'by')",10.994203387109643
9769,"('he', 'shall', 'have')",10.994058763277046
9770,"('not', 'know', 'any')",10.990592133557264
9771,"('slave', 'State', '--')",10.990592133557264
9772,"(';', 'but', 'when')",10.98830967288077
9773,"(',', 'both', 'friends')",10.984641284022512
9774,"('do', 'it', '!')",10.98105385687797
9775,"('it', 'BEFORE', ';')",10.98105385687797
9776,"('of', '``', 'necessity')",10.9794941175869
9777,"('me', 'say', 'I')",10.977963870411653
9778,"('asked', 'them', 'to')",10.977924145350634
9779,"('to', 'bring', 'them')",10.977924145350634
9780,"('on', 'the', 'judge')",10.976094006557911
9781,"('there', 'let', 'it')",10.973929422444588
9782,"('and', 'harmonized', 'and')",10.972044995308046
9783,"('This', 'fact', 'is')",10.969455945865281
9784,"('This', 'is', 'fact')",10.969455945865281
9785,"('alone', 'is', 'a')",10.969455945865281
9786,"('is', 'a', 'mistake')",10.969455945865281
9787,"('negro', 'is', 'a')",10.969455945865278
9788,"(',', 'while', 'voting')",10.968816316860831
9789,"('then', 'left', 'of')",10.964697115658819
9790,"('If', 'you', 'are')",10.96361506727622
9791,"('amongst', 'them', '.')",10.96148874878972
9792,"('a', 'chief', 'as')",10.960703471856316
9793,"('as', 'a', 'dangerous')",10.960703471856316
9794,"('his', 'support', 'of')",10.958820549322148
9795,"('support', 'of', 'his')",10.958820549322148
9796,"('was', 'no', 'restriction')",10.956846121964627
9797,"('them', ';', 'while')",10.956337283142489
9798,"('Nebraska', 'act', 'is')",10.95589121828348
9799,"('argument', '--', 'some')",10.953561402612294
9800,"('a', 'SERIES', 'of')",10.952967823076712
9801,"('a', 'criticism', 'of')",10.952967823076712
9802,"('a', 'division', 'of')",10.952967823076712
9803,"('a', 'glimpse', 'of')",10.952967823076712
9804,"('a', 'release', 'of')",10.952967823076712
9805,"('a', 'repudiation', 'of')",10.952967823076712
9806,"('an', 'extension', 'of')",10.952967823076712
9807,"('arrival', 'of', 'a')",10.952967823076712
9808,"('fraction', 'of', 'a')",10.952967823076712
9809,"('midst', 'of', 'a')",10.952967823076712
9810,"('need', 'of', 'a')",10.952967823076712
9811,"('of', 'a', 'bad')",10.952967823076712
9812,"('of', 'a', 'maternal')",10.952967823076712
9813,"('signs', 'of', 'a')",10.952967823076712
9814,"('is', 'not', 'mentioned')",10.952038892787872
9815,"('me', 'to', 'deny')",10.950517988009985
9816,"('numbers', 'as', 'to')",10.950517988009985
9817,"('?', 'But', 'one')",10.949664643918588
9818,"('This', 'they', 'can')",10.947294295941123
9819,"('not', 'say', 'so')",10.946198014198814
9820,"('slave', 'States', 'have')",10.945149162796099
9821,"('we', 'then', 'had')",10.944450351912543
9822,"('did', 'come', 'in')",10.943907066257136
9823,"('--', 'each', 'has')",10.943286418778904
9824,"('fugitives', ',', 'which')",10.942821108327887
9825,"('job', ',', 'which')",10.942821108327887
9826,"('restriction', 'too', ',')",10.942821108327887
9827,"('time', ',', 'intended')",10.942821108327887
9828,"('world', ',', 'where')",10.942821108327887
9829,"('go', 'in', 'against')",10.942619520396676
9830,"('it', 'was', 'intended')",10.942297813395477
9831,"('of', 'all', 'implied')",10.94133312259331
9832,"('truth', 'is', 'that')",10.940543253950043
9833,"('which', 'I', 'am')",10.940380687603497
9834,"('--', 'let', 'no')",10.939568130532795
9835,"('meant', 'not', 'to')",10.938930013734772
9836,"('not', 'propose', 'to')",10.938930013734772
9837,"('not', 'to', 'repeat')",10.938930013734772
9838,"('not', 'to', 'rest')",10.938930013734772
9839,"('territory', '.', 'Is')",10.936994186868969
9840,"('they', 'deny', 'this')",10.933823656143673
9841,"('happy', 'people', ',')",10.932552772874057
9842,"('free', 'States', 'are')",10.931686902989533
9843,"('It', 'had', 'no')",10.929868344856136
9844,"('they', 'were', 'all')",10.929806869212282
9845,"('and', 'you', 'present')",10.928777541403878
9846,"('we', 'have', 'been')",10.928470421649468
9847,"('to', 'prove', 'that')",10.927434374896944
9848,"('.', 'Keep', 'it')",10.927311633471632
9849,"('indorsed', 'it', '.')",10.927311633471632
9850,"('it', '.', 'AT')",10.927311633471632
9851,"('it', '.', 'An')",10.927311633471632
9852,"('it', '.', 'Threats')",10.927311633471632
9853,"('it', 'OUT', '.')",10.927311633471632
9854,"('it', 'accordingly', '.')",10.927311633471632
9855,"('rejected', 'it', '.')",10.927311633471632
9856,"('repurify', 'it', '.')",10.927311633471632
9857,"('in', 'view', 'from')",10.925985158259873
9858,"('akin', 'that', 'of')",10.924055131161474
9859,"('expressive', 'of', 'that')",10.924055131161474
9860,"('making', 'slaves', 'of')",10.924055131161474
9861,"('merit', 'of', 'that')",10.924055131161474
9862,"('of', 'making', 'slaves')",10.924055131161474
9863,"('of', 'that', 'age')",10.924055131161474
9864,"('out-running', 'that', 'of')",10.924055131161474
9865,"('public', 'men', 'of')",10.924055131161474
9866,"('of', 'these', 'territories')",10.92405513116147
9867,"('peculiar', '.', 'The')",10.922494617173854
9868,"('restoration', '.', 'The')",10.922494617173854
9869,"('so', 'choose', '.')",10.922494617173854
9870,"('I', 'think', 'I')",10.91991658504378
9871,"('than', 'national', '.')",10.917693630910033
9872,"('some', 'extent', ',')",10.917286016220746
9873,"('and', 'making', 'no')",10.91572138857843
9874,"('Now', 'all', 'this')",10.914264879395137
9875,"('vote', 'in', 'its')",10.913318746423712
9876,"('men', 'can', 'be')",10.909525253065379
9877,"('Missouri', 'compromise', ';')",10.905847512688798
9878,"('compromise', ';', 'did')",10.905847512688798
9879,"('Mexico', ',', ')')",10.902179123830539
9880,"('Wisconsin', ',', 'have')",10.902179123830539
9881,"('have', 'prevailed', ',')",10.902179123830539
9882,"('held', 'up', ',')",10.902179123830539
9883,"('long', ',', 'long')",10.902179123830539
9884,"('yourselves', ',', 'have')",10.902179123830539
9885,"('and', 'wash', 'it')",10.901173080009276
9886,"('could', 'make', 'it')",10.901173080009276
9887,"('object', 'to', 'you')",10.900962163535752
9888,"('?', 'But', 'if')",10.900755043437645
9889,"('which', 'no', 'other')",10.900039766346161
9890,"('I', 'have', 'even')",10.899738703106152
9891,"('of', 'governments', 'are')",10.898520039054336
9892,"('and', 'has', 'since')",10.896356063711497
9893,"('which', 'we', 'could')",10.896356063711497
9894,"('self-government', ';', 'but')",10.89520026848929
9895,"('are', 'not', 'good')",10.894667713558729
9896,"('free', '.', 'There')",10.893925464977084
9897,"('The', 'one', 'will')",10.893824278842576
9898,"('be', 'applied', 'to')",10.893487042973607
9899,"('children', 'to', 'be')",10.893487042973607
9900,"('to', 'be', 'applied')",10.893487042973607
9901,"('to', 'be', 'implied')",10.893487042973607
9902,"('to', 'be', 'taken')",10.893487042973607
9903,"('part', ',', 'except')",10.892195035257917
9904,"('great', 'men', ';')",10.892172575791722
9905,"('you', 'are', 'right')",10.891465281520386
9906,"('repeal', 'can', 'be')",10.889625695627672
9907,"(',', '``', 'Go')",10.887228782364566
9908,"('``', 'Go', ',')",10.887228782364566
9909,"('all', 'the', 'circumstances')",10.886456794073233
9910,"('all', 'the', 'parts')",10.886456794073233
9911,"('constituted', 'all', 'the')",10.886456794073233
9912,"('country', 'west', 'of')",10.884526766974837
9913,"('its', 'turn', '.')",10.884526766974837
9914,"('slave', 'state', ';')",10.883127436188712
9915,"('Free', 'them', ',')",10.882279566392835
9916,"('With', 'them', ',')",10.882279566392835
9917,"('acknowledge', 'them', ',')",10.882279566392835
9918,"('brings', 'them', ',')",10.882279566392835
9919,"('endangers', 'them', ',')",10.882279566392835
9920,"('and', 'some', 'South')",10.877247240763797
